Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4,St_smi,stratify_col
CN(C)N=O,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,CN(C)N=O,7.0
O(CCCCN1CCN(c2c3c(scc3)ccc2)CC1)c1cc2nc(O)ccc2cc1,,,,,,,,,1.0,Oc1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2n1,1.0
CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3CC(C)=O)C(O[C@@]3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)O[C@@]4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)O[C@@]5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)O4)O3)C2O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,,,,,,,,,0.0,CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)O4)O3)C2O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,0.0
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@]5(C(=O)CO)OC(C)(C)O[C@@H]5C[C@H]4[C@@H]3C1)C=CC(=O)C=2,,,,,,0.0,0.0,,1.0,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.0
O=C(O)CC[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,O=C(O)CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1,2.0
O(C(O)=N[C@H]([C@@H](O)C[C@@H](N=C(O)[C@@H](N=C(O)N(Cc1nc(C(C)C)sc1)C)C(C)C)Cc1ccccc1)Cc1ccccc1)Cc1scnc1,1.0,,,,,,,,1.0,CC(C)c1nc(CN(C)C(O)=NC(C(O)=NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)N=C(O)OCc2cncs2)C(C)C)cs1,2.0
[O:1]=[C:2]([NH:3][c:4]1[c:5]([Cl:6])[cH:7][cH:8][cH:9][c:10]1[CH3:11])[c:12]2[s:13][c:14]([n:15][cH:16]2)[NH:17][c:18]3[n:19][c:20]([n:21][c:22]([cH:23]3)[N:24]4[CH2:25][CH2:26][N:27]([CH2:28][CH2:29][OH:30])[CH2:31][CH2:32]4)[CH3:33],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1.0
FC(F)(F)c1cc([C@H](O[C@@H]2[C@@H](N(Cc3[nH]nc(O)n3)CCO2)c2ccc(F)cc2)C)cc(C(F)(F)F)c1,,,,,,1.0,1.0,,1.0,CC(OC1OCCN(Cc2nc(O)n[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.0
O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,O=C1C=C2CN(C(C(=O)C3CC3)c3ccccc3F)CCC2S1,5.0
CC(C)=CCCC(C)CCOC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,,,,,,,,,0.0,CC(C)=CCCC(C)CCOC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,0.0
O=C1CC2=C([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,,,,,,,,,1.0,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,1.0
O=C(O[C@@]1(C(=O)CO)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CCCC,,,,,,,,,1.0,CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.0
NC(CCC(=O)[O-])C(=O)NC(Cc1ccc(O)cc1)C(=O)O,,,,,,,,,0.0,NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.0
[O:1]=[C:2]([O:3][CH3:4])[c:5]1[c:6]([n:7][c:8]([c:9]([C:10](=[O:11])[O:12][CH:13]2[CH2:14][N:15]([CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[CH2:23][CH2:24]2)[c:25]1-[c:26]4[cH:27][cH:28][cH:29][c:30]([cH:31]4)[N+:32](=[O:33])[O-:34])[CH3:35])[CH3:36],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,COC(=O)c1c(C)nc(C)c(C(=O)OC2CCN(Cc3ccccc3)C2)c1-c1cccc([N+](=O)[O-])c1,1.0
[O:1]=[C:2]([NH:3][C:4](=[NH:5])[NH2:6])[CH2:7][c:8]1[c:9]([Cl:10])[cH:11][cH:12][cH:13][c:14]1[Cl:15],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,1.0
Fc1c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)nc(Nc2ncc(CN3CCN(CC)CC3)cc2)nc1,,,,,,,,,1.0,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,1.0
O(C)c1cc2c(CCN=C(O)C)cccc2cc1,1.0,,,,,,,,,COc1ccc2cccc(CCN=C(C)O)c2c1,1.0
O=Cc1c2ccccc2cc2ccccc12,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,O=Cc1c2ccccc2cc2ccccc12,5.0
[O:1]=[c:2]1[c:3]2[c:4]([NH:5][CH2:6][N:7]2[CH3:8])[n:9]([c:10](=[O:11])[n:12]1[CH3:13])[CH3:14],1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,CN1CNc2c1c(=O)n(C)c(=O)n2C,3.0
N(C(Cc1ccccc1)C)CCC(c1ccccc1)c1ccccc1,,,,,,,,,1.0,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,1.0
CC1(C)C(=O)CC(O)[C@]23C(=O)OC4OCC(=CCC12)C43,,,,,,,,,0.0,CC1(C)C(=O)CC(O)C23C(=O)OC4OCC(=CCC12)C43,0.0
CN[C@H](C)Cc1ccc2c(c1)OCO2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CNC(C)Cc1ccc2c(c1)OCO2,3.0
O(C(O)=N)CC(COC(O)=N)(CCC)C,,,,,,1.0,1.0,,,CCCC(C)(COC(=N)O)COC(=N)O,2.0
CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,,,,,1.0,,,,,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.0
[O:1]=[C:2]([NH:3][n:4]1[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[cH:11][c:12]1[CH3:13])[c:14]3[cH:15][cH:16][c:17]([Cl:18])[c:19]([cH:20]3)[S:21](=[O:22])(=[O:23])[NH2:24],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1cc2ccccc2n1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.0
C=CC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,C=CC#N,1.0
O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,O=P1(N(CCCl)CCCl)OCCCN1CCCl,2.0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,5.0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1.0
N#C/C=C/c1cc(C)c(N=C2NC(Nc3ccc(C#N)cc3)=NC=C2)c(C)c1,,,,,,1.0,1.0,,1.0,Cc1cc(C=CC#N)cc(C)c1N=c1ccnc(Nc2ccc(C#N)cc2)[nH]1,3.0
O=C(O)[C@H]1CN(CCC=C(c2c(C)ccs2)c2c(C)ccs2)CCC1,,,,,0.0,,,,1.0,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,1.0
COc1cc2ccc(=O)oc2c(OC)c1OC1OC(CO)C(O)C(O)C1O,,,,,,,,,0.0,COc1cc2ccc(=O)oc2c(OC)c1OC1OC(CO)C(O)C(O)C1O,0.0
[O:1]=[C:2]1[N:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]3[cH:11][c:12]([Cl:13])[cH:14][cH:15][c:16]3[N:17]=[C:18]([OH:19])[CH2:20]1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,O=C1CC(O)=Nc2ccc(Cl)cc2N1c1ccccc1,1.0
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,2.0
O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)CCC1CCCC1,1.0,,,,1.0,1.0,1.0,,1.0,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,5.0
O=C(C(CN1CCCCC1)C)c1ccc(CC)cc1,,,,,,,,,1.0,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,1.0
[OH:1][CH:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C:9](=[CH:10][CH2:11][CH2:12][N:13]([CH3:14])[CH3:15])[c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[CH2:22]1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21,4.0
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@H]2C3=O)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,1.0
O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C)CCc1ccccc1,,,,,,,,,1.0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,1.0
O=C1C=C2C(=C3[C@H]([C@H]4[C@@](C)([C@](O)(CC#N)CC4)CC3)CC2)CC1,,,,,,,,,1.0,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N,1.0
S(=O)(=O)(N(CC(OP(=O)(O)O)C(NC(=O)OC1COCC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,,,,,1.0,,,,,CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,1.0
S(=O)(=O)(N=C(O)c1cc(OC)c(Cc2c3c(n(C)c2)ccc(N=C(OC2CCCC2)O)c3)cc1)c1c(C)cccc1,,,,,1.0,,,,,COc1cc(C(O)=NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N=C(O)OC3CCCC3)cc12,1.0
CC1=C(C)C(=O)C([C@@H](CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,5.0
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,3.0
O=C1[C@H](CC(C)C)N2C(=O)[C@@](N=C(O)[C@H]3CN(C)[C@H]4[C@@H](c5c6c([nH]cc6C4)ccc5)C3)(C(C)C)O[C@@]2(O)[C@H]2N1CCC2,,,,,,,,,1.0,CC(C)CC1C(=O)N2CCCC2C2(O)OC(N=C(O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,1.0
O(CCN(C)c1ncccc1)c1ccc(CC2C(O)=NC(=O)S2)cc1,,,,,1.0,,,,1.0,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccccn1,2.0
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,,,,,,,,,1.0,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.0
O=C(N(C)C)C=1N(C2CCCC2)C2=NC(=Nc3ncc(N4CCNCC4)cc3)NC=C2C=1,,,,,,,,,1.0,CN(C)C(=O)c1cc2c[nH]c(=Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,1.0
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.0
[O:1]=[C:2]([NH:3][CH3:4])[NH:5][CH:6]1[CH2:7][CH2:8][CH:9]([CH2:10][CH2:11][N:12]2[CH2:13][CH2:14][N:15]([c:16]3[cH:17][cH:18][cH:19][c:20]([Cl:21])[c:22]3[Cl:23])[CH2:24][CH2:25]2)[CH2:26][CH2:27]1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CNC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,2.0
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCC,,,,,,,,,0.0,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCC,0.0
O=[P@]1(N(CCCl)CCCl)NCCCO1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,O=P1(N(CCCl)CCCl)NCCCO1,7.0
CCCCOc1ccc2ccc(=O)oc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCCOc1ccc2ccc(=O)oc2c1,1.0
[O:1]=[C:2]1[N:3]([C:4](=[O:5])[CH2:6][C:7]2([CH2:8]1)[CH2:9][CH2:10][CH2:11][CH2:12]2)[CH2:13][CH2:14][CH2:15][CH2:16][N:17]3[CH2:18][CH2:19][N:20]([c:21]4[n:22][cH:23][cH:24][cH:25][n:26]4)[CH2:27][CH2:28]3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1.0
[N:1]1([CH3:11])[CH2:6][CH2:8][CH:10]=[C:9]([c:12]2[n:3][n:2]([CH2:13][CH3:14])[n:5][n:4]2)[CH2:7]1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CCn1nnc(C2=CCCN(C)C2)n1,4.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1.0
[O:1]=[C:2]([NH:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1)[NH:10][S:11](=[O:12])(=[O:13])[c:14]2[cH:15][cH:16][c:17]([cH:18][cH:19]2)[CH2:20][CH2:21][NH:22][C:23](=[O:24])[c:25]3[cH:26][c:27]([Cl:28])[cH:29][cH:30][c:31]3[O:32][CH3:33],0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3.0
O=C1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)CC(=O)CC4)CC2)CC1,,,,,,,,,1.0,CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O,1.0
Fc1ccc(C(CCCN2CCC3(N(c4ccccc4)CN=C3O)CC2)c2ccc(F)cc2)cc1,,,,,,,,,1.0,OC1=NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,1.0
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,1.0
N=C1C(c2ccccc2)=NC2=C(N)NC(=N)NC2=N1,1.0,,,,,,,,,N=c1[nH]c2nc(=N)c(-c3ccccc3)nc-2c(N)[nH]1,1.0
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(CC=C)CC3)C4)CC1,,,,,,,,,1.0,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1.0
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1.0
N[C@@H](CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,1.0
Brc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CCN(C)CC2)c3)cc1,,,,,,,,,1.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,1.0
C=CCc1ccc(OC)c(OC)c1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,C=CCc1ccc(OC)c(OC)c1,5.0
C/C=C/C[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1.0
Cc1c(OC2OC(CO)C(O)C(O)C2O)cc(C(C)C)cc1OC1OC(CO)C(O)C(O)C1O,,,,,,,,,0.0,Cc1c(OC2OC(CO)C(O)C(O)C2O)cc(C(C)C)cc1OC1OC(CO)C(O)C(O)C1O,0.0
O=NN1CCOCC1,,1.0,1.0,,,,,1.0,,O=NN1CCOCC1,3.0
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,2.0
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.0
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)C1C(O)C[C@]2(C)C3CC=C4C(CCC(O)C4(C)C)[C@@]3(CO)C(=O)C[C@]12C,,,,,,,,,0.0,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(CO)C(=O)CC12C,0.0
COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(OC)C1(C)Oc2ccc(N)cc2C(N(Cc2nnn(C)n2)c2ccc(Cl)cc2)C1O,8.0
O(C(c1c(C)cccc1)c1ccccc1)CCN(C)C,,,,,,,,,1.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1,1.0
FC(F)(F)c1c([N+](=O)[O-])ccc(N=C(O)C(C)C)c1,1.0,,,,,1.0,1.0,,1.0,CC(C)C(O)=Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,4.0
Clc1c(OC)cc(N=C2C(C#N)=CNc3c2cc(OC)c(OCCCN2CCN(C)CC2)c3)c(Cl)c1,,,,,,,,,1.0,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1.0
[OH:1][c:2]1[cH:3][cH:4][c:5]([N:9]2[CH2:10][CH2:11][N:12]([CH2:13][CH2:14][CH2:15][n:16]3[n:17][c:18]([CH2:31][CH3:32])[n:19]([CH2:22][CH2:23][O:24][c:25]4[cH:26][cH:27][cH:28][cH:29][cH:30]4)[c:20]3=[O:21])[CH2:33][CH2:34]2)[cH:6][c:7]1[Cl:8],,,,,,,,,1.0,CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1.0
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)CN2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)CN2C1=O,1.0
CCN(C)N=O,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CCN(C)N=O,8.0
O=C(O)CCC/C=C\C[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,O=C(O)CCCC=CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1,2.0
S(C(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@]3(C)C([C@@H](F)C[C@@H]21)=CC(=O)C=C3)CF,,,,,,,,,1.0,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,1.0
C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,1.0
O=C(NC1(C(C)C)C(=O)N2C(O)(O1)C1N(C(=O)C2C(CC)(C)C)CCC1)C1CN(C)C2C(c3c4c([nH]cc4C2)ccc3)C1,,,,,,,,,1.0,CCC(C)(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,1.0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,4.0
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,5.0
[O:1]=[C:2]([CH:3]([c:4]1[cH:5][cH:6][cH:7][cH:8][c:9]1[F:10])[N:11]2[CH2:12][c:13]3[cH:14][c:15]([OH:16])[s:17][c:18]3[CH2:19][CH2:20]2)[CH:21]4[CH2:22][CH2:23]4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,O=C(C1CC1)C(c1ccccc1F)N1CCc2sc(O)cc2C1,5.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,5.0
O=C(Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)cc1)C,1.0,,,,1.0,1.0,1.0,,1.0,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,5.0
[O:1]1[O:2][C:3]23[CH:4]4[O:5][CH:6]([O:7][CH3:8])[CH:9]([CH3:10])[CH:11]2[CH2:12][CH2:13][CH:14]([CH3:15])[CH:16]3[CH2:17][CH2:18][C:19]1([O:20]4)[CH3:21],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,1.0
O(C)c1ccc(-n2nc(C(O)=N)c3c2C(=O)N(c2ccc(N4C(=O)CCCC4)cc2)CC3)cc1,1.0,,,,1.0,1.0,1.0,,1.0,COc1ccc(-n2nc(C(=N)O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,5.0
N=C(NCCCCN)N,,,,,,,,,1.0,N=C(N)NCCCCN,1.0
